POHEADER_PO_ID,PRODUCT,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
02BD2137-0890-1EEA-A6C2-BB606A4707FB,HT-6131,,ARS,2853.62,2398,455.62,2,EA,2020-03-26
02BD2137-0890-1EEA-A6C2-BB606A4707FB,HT-1062,,ARS,26.18,22,4.18,2,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB606A4727FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-02-19
02BD2137-0890-1EEA-A6C2-BB606A4727FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-01-30
02BD2137-0890-1EEA-A6C2-BB606A4747FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB606A4747FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-01-30
02BD2137-0890-1EEA-A6C2-BB606A4767FB,HT-1097,,ARS,66.64,56,10.64,1,EA,2020-04-21
02BD2137-0890-1EEA-A6C2-BB606A4767FB,HT-1070,,ARS,253.11,212.7,40.41,3,EA,2020-04-16
02BD2137-0890-1EEA-A6C2-BB606A4787FB,HT-7010,,USD,1901.62,1598,303.62,2,EA,2020-04-12
02BD2137-0890-1EEA-A6C2-BB606A4787FB,HT-1066,,USD,5.95,5,0.95,2,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB606A47A7FB,HT-1067,,EUR,4.17,3.5,0.67,1,EA,2020-10-23
02BD2137-0890-1EEA-A6C2-BB606A47A7FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-02-04
02BD2137-0890-1EEA-A6C2-BB606A47C7FB,HT-7000,,EUR,653.31,549,104.31,1,EA,2020-10-25
02BD2137-0890-1EEA-A6C2-BB606A47C7FB,HT-1067,,EUR,8.33,7,1.33,2,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB606A47E7FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-08-11
02BD2137-0890-1EEA-A6C2-BB606A47E7FB,HT-1068,,USD,8.33,7,1.33,2,EA,2020-03-21
02BD2137-0890-1EEA-A6C2-BB606A4807FB,HT-1070,,ARS,168.74,141.8,26.94,2,EA,2020-08-25
02BD2137-0890-1EEA-A6C2-BB606A4807FB,HT-1097,,ARS,66.64,56,10.64,1,EA,2020-06-26
02BD2137-0890-1EEA-A6C2-BB606A4827FB,HT-7010,,USD,950.81,799,151.81,1,EA,2020-07-21
02BD2137-0890-1EEA-A6C2-BB606A4827FB,HT-1066,,USD,5.95,5,0.95,2,EA,2020-11-10
02BD2137-0890-1EEA-A6C2-BB606A4847FB,HT-7020,,CHF,5319.3,4470,849.3,3,EA,2020-06-16
02BD2137-0890-1EEA-A6C2-BB606A4847FB,HT-1065,,CHF,92.82,78,14.82,3,EA,2020-12-21
02BD2137-0890-1EEA-A6C2-BB606A4867FB,HT-6131,,ARS,4280.43,3597,683.43,3,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB606A4867FB,HT-1062,,ARS,13.09,11,2.09,1,EA,2020-08-29
02BD2137-0890-1EEA-A6C2-BB606A4887FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-01-03
02BD2137-0890-1EEA-A6C2-BB606A4887FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB606A48A7FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-02-09
02BD2137-0890-1EEA-A6C2-BB606A48A7FB,HT-7020,,CHF,1773.1,1490,283.1,1,EA,2020-03-13
02BD2137-0890-1EEA-A6C2-BB606A48C7FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB606A48C7FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-12-17
02BD2137-0890-1EEA-A6C2-BB606A48E7FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-12-25
02BD2137-0890-1EEA-A6C2-BB606A48E7FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-01-29
02BD2137-0890-1EEA-A6C2-BB606A4907FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-07-27
02BD2137-0890-1EEA-A6C2-BB606A4907FB,HT-1066,,USD,8.93,7.5,1.43,3,EA,2014-12-06
02BD2137-0890-1EEA-A6C2-BB606A4927FB,HT-1069,,JPY,952,800,152,1,EA,2020-10-04
02BD2137-0890-1EEA-A6C2-BB606A4927FB,HT-1096,,JPY,285.6,240,45.6,2,EA,2020-10-23
02BD2137-0890-1EEA-A6C2-BB606A4947FB,HT-1069,,JPY,1904,1600,304,2,EA,2014-12-11
02BD2137-0890-1EEA-A6C2-BB606A4947FB,HT-1096,,JPY,142.8,120,22.8,1,EA,2020-06-05
02BD2137-0890-1EEA-A6C2-BB606A4967FB,HT-1069,,JPY,2856,2400,456,3,EA,2020-04-23
02BD2137-0890-1EEA-A6C2-BB606A4967FB,HT-1096,,JPY,142.8,120,22.8,1,EA,2020-10-31
02BD2137-0890-1EEA-A6C2-BB606A4987FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-06-13
02BD2137-0890-1EEA-A6C2-BB606A4987FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB606A49A7FB,HT-1097,,ARS,133.28,112,21.28,2,EA,2020-11-11
02BD2137-0890-1EEA-A6C2-BB606A49A7FB,HT-1070,,ARS,84.37,70.9,13.47,1,EA,2020-05-25
02BD2137-0890-1EEA-A6C2-BB606A49C7FB,HT-1067,,EUR,4.17,3.5,0.67,1,EA,2020-01-08
02BD2137-0890-1EEA-A6C2-BB606A49C7FB,HT-7000,,EUR,1306.62,1098,208.62,2,EA,2020-09-20
02BD2137-0890-1EEA-A6C2-BB606A49E7FB,HT-1097,,ARS,199.92,168,31.92,3,EA,2020-09-23
02BD2137-0890-1EEA-A6C2-BB606A49E7FB,HT-1070,,ARS,84.37,70.9,13.47,1,EA,2020-01-28
02BD2137-0890-1EEA-A6C2-BB606A4A07FB,HT-1067,,EUR,8.33,7,1.33,2,EA,2020-07-10
02BD2137-0890-1EEA-A6C2-BB606A4A07FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-12-16
02BD2137-0890-1EEA-A6C2-BB606A4A27FB,HT-1062,,ARS,26.18,22,4.18,2,EA,2020-07-01
02BD2137-0890-1EEA-A6C2-BB606A4A27FB,HT-6131,,ARS,2853.62,2398,455.62,2,EA,2020-07-25
02BD2137-0890-1EEA-A6C2-BB606A4A47FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2014-12-22
02BD2137-0890-1EEA-A6C2-BB606A4A47FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-12-13
02BD2137-0890-1EEA-A6C2-BB606A4A67FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB606A4A67FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-03-04
02BD2137-0890-1EEA-A6C2-BB606A4A87FB,HT-1069,,JPY,952,800,152,1,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB606A4A87FB,HT-1096,,JPY,428.4,360,68.4,3,EA,2020-09-16
02BD2137-0890-1EEA-A6C2-BB606A4AA7FB,HT-1066,,USD,5.95,5,0.95,2,EA,2014-12-10
02BD2137-0890-1EEA-A6C2-BB606A4AA7FB,HT-7010,,USD,1901.62,1598,303.62,2,EA,2014-12-06
02BD2137-0890-1EEA-A6C2-BB606A4AC7FB,HT-7000,,EUR,653.31,549,104.31,1,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB606A4AC7FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-10-25
02BD2137-0890-1EEA-A6C2-BB606A4AE7FB,HT-1067,,EUR,4.17,3.5,0.67,1,EA,2020-10-14
02BD2137-0890-1EEA-A6C2-BB606A4AE7FB,HT-7000,,EUR,1306.62,1098,208.62,2,EA,2020-06-14
02BD2137-0890-1EEA-A6C2-BB606A4B07FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB606A4B07FB,HT-1095,,USD,380.8,320,60.8,2,EA,2020-09-30
02BD2137-0890-1EEA-A6C2-BB606A4B27FB,HT-1097,,ARS,133.28,112,21.28,2,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB606A4B27FB,HT-1070,,ARS,84.37,70.9,13.47,1,EA,2014-12-26
02BD2137-0890-1EEA-A6C2-BB606A4B47FB,HT-1065,,CHF,30.94,26,4.94,1,EA,2020-11-03
02BD2137-0890-1EEA-A6C2-BB606A4B47FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB606A4B67FB,HT-1066,,USD,8.93,7.5,1.43,3,EA,2020-11-27
02BD2137-0890-1EEA-A6C2-BB606A4B67FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-04-02
02BD2137-0890-1EEA-A6C2-BB606A4B87FB,HT-1062,,ARS,39.27,33,6.27,3,EA,2020-03-21
02BD2137-0890-1EEA-A6C2-BB606A4B87FB,HT-6131,,ARS,1426.81,1199,227.81,1,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB606A4BA7FB,HT-6132,,BRL,2139.62,1798,341.62,2,EA,2020-05-07
02BD2137-0890-1EEA-A6C2-BB606A4BA7FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-04-29
02BD2137-0890-1EEA-A6C2-BB606A4BC7FB,HT-1065,,CHF,61.88,52,9.88,2,EA,2020-10-05
02BD2137-0890-1EEA-A6C2-BB606A4BC7FB,HT-7020,,CHF,1773.1,1490,283.1,1,EA,2020-08-22
02BD2137-0890-1EEA-A6C2-BB606A4BE7FB,HT-1095,,USD,571.2,480,91.2,3,EA,2020-03-11
02BD2137-0890-1EEA-A6C2-BB606A4BE7FB,HT-1068,,USD,12.5,10.5,2,3,EA,2020-03-09
02BD2137-0890-1EEA-A6C2-BB606A4C07FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-10-14
02BD2137-0890-1EEA-A6C2-BB606A4C07FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-09-10
02BD2137-0890-1EEA-A6C2-BB606A4C27FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-06-18
02BD2137-0890-1EEA-A6C2-BB606A4C27FB,HT-1066,,USD,8.93,7.5,1.43,3,EA,2020-05-14
02BD2137-0890-1EEA-A6C2-BB606A4C47FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-07-30
02BD2137-0890-1EEA-A6C2-BB606A4C47FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-04-08
02BD2137-0890-1EEA-A6C2-BB606A4C67FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2020-05-04
02BD2137-0890-1EEA-A6C2-BB606A4C67FB,HT-1071,,ZAR,97.22,81.7,15.52,1,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB606A4C87FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2020-11-06
02BD2137-0890-1EEA-A6C2-BB606A4C87FB,HT-1073,,EUR,28.56,24,4.56,1,EA,2020-04-08
02BD2137-0890-1EEA-A6C2-BB606A4CA7FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-05-04
02BD2137-0890-1EEA-A6C2-BB606A4CA7FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2020-08-16
02BD2137-0890-1EEA-A6C2-BB606A4CC7FB,HT-1072,,USD,240.86,202.4,38.46,2,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB606A4CC7FB,HT-6122,,USD,198.73,167,31.73,1,EA,2020-04-29
02BD2137-0890-1EEA-A6C2-BB606A4CE7FB,HT-6102,,CNY,1057.91,889,168.91,1,EA,2020-05-30
02BD2137-0890-1EEA-A6C2-BB606A4CE7FB,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2020-12-20
02BD2137-0890-1EEA-A6C2-BB606A4D07FB,HT-1090,,EUR,139.23,117,22.23,3,EA,2020-07-26
02BD2137-0890-1EEA-A6C2-BB606A4D07FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-06-22
02BD2137-0890-1EEA-A6C2-BB606A4D27FB,HT-6110,,ARS,309.4,260,49.4,2,EA,2020-12-31
02BD2137-0890-1EEA-A6C2-BB606A4D27FB,HT-1082,,ARS,603.33,507,96.33,3,EA,2020-03-27
02BD2137-0890-1EEA-A6C2-BB606A4D47FB,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2014-12-16
02BD2137-0890-1EEA-A6C2-BB606A4D47FB,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2020-08-11
02BD2137-0890-1EEA-A6C2-BB606A4D67FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-09-17
02BD2137-0890-1EEA-A6C2-BB606A4D67FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-12-11
02BD2137-0890-1EEA-A6C2-BB606A4D87FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2020-01-08
02BD2137-0890-1EEA-A6C2-BB606A4D87FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2020-08-01
02BD2137-0890-1EEA-A6C2-BB606A4DA7FB,HT-6110,,ARS,154.7,130,24.7,1,EA,2020-09-20
02BD2137-0890-1EEA-A6C2-BB606A4DA7FB,HT-1082,,ARS,603.33,507,96.33,3,EA,2020-03-23
02BD2137-0890-1EEA-A6C2-BB606A4DC7FB,HT-6121,,EUR,149.94,126,23.94,2,EA,2020-03-21
02BD2137-0890-1EEA-A6C2-BB606A4DC7FB,HT-1073,,EUR,57.12,48,9.12,2,EA,2020-04-25
02BD2137-0890-1EEA-A6C2-BB606A4DE7FB,HT-1072,,USD,120.43,101.2,19.23,1,EA,2020-06-16
02BD2137-0890-1EEA-A6C2-BB606A4DE7FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-04-13
02BD2137-0890-1EEA-A6C2-BB606A4E07FB,HT-6122,,USD,198.73,167,31.73,1,EA,2020-09-03
02BD2137-0890-1EEA-A6C2-BB606A4E07FB,HT-1072,,USD,240.86,202.4,38.46,2,EA,2020-04-30
02BD2137-0890-1EEA-A6C2-BB606A4E27FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB606A4E27FB,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2020-04-29
02BD2137-0890-1EEA-A6C2-BB606A4E47FB,HT-1082,,ARS,402.22,338,64.22,2,EA,2020-05-15
02BD2137-0890-1EEA-A6C2-BB606A4E47FB,HT-6110,,ARS,154.7,130,24.7,1,EA,2020-05-08
02BD2137-0890-1EEA-A6C2-BB606A4E67FB,HT-6121,,EUR,74.97,63,11.97,1,EA,2014-12-28
02BD2137-0890-1EEA-A6C2-BB606A4E67FB,HT-1073,,EUR,57.12,48,9.12,2,EA,2020-10-13
02BD2137-0890-1EEA-A6C2-BB606A4E87FB,HT-6123,,ZAR,1067.43,897,170.43,3,EA,2020-03-12
02BD2137-0890-1EEA-A6C2-BB606A4E87FB,HT-1071,,ZAR,291.67,245.1,46.57,3,EA,2014-12-31
02BD2137-0890-1EEA-A6C2-BB606A4EA7FB,HT-6101,,DKK,2424.03,2037,387.03,3,EA,2020-11-14
02BD2137-0890-1EEA-A6C2-BB606A4EA7FB,HT-1085,,DKK,1783.81,1499,284.81,1,EA,2020-09-18
02BD2137-0890-1EEA-A6C2-BB606A4EC7FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-11-09
02BD2137-0890-1EEA-A6C2-BB606A4EC7FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-07-27
02BD2137-0890-1EEA-A6C2-BB606A4EE7FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2020-06-08
02BD2137-0890-1EEA-A6C2-BB606A4EE7FB,HT-6123,,ZAR,355.81,299,56.81,1,EA,2020-07-22
02BD2137-0890-1EEA-A6C2-BB606A4F07FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-07-15
02BD2137-0890-1EEA-A6C2-BB606A4F07FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB606A4F27FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2020-05-20
02BD2137-0890-1EEA-A6C2-BB606A4F27FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-11-12
02BD2137-0890-1EEA-A6C2-BB606A4F47FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2014-12-14
02BD2137-0890-1EEA-A6C2-BB606A4F47FB,HT-1073,,EUR,85.68,72,13.68,3,EA,2020-09-03
02BD2137-0890-1EEA-A6C2-BB606A4F67FB,HT-1090,,EUR,46.41,39,7.41,1,EA,2020-02-27
02BD2137-0890-1EEA-A6C2-BB606A4F67FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2014-12-27
02BD2137-0890-1EEA-A6C2-BB606A4F87FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-11-21
02BD2137-0890-1EEA-A6C2-BB606A4F87FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-11-10
02BD2137-0890-1EEA-A6C2-BB606A4FA7FB,HT-1090,,EUR,139.23,117,22.23,3,EA,2020-08-10
02BD2137-0890-1EEA-A6C2-BB606A4FA7FB,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2020-04-13
02BD2137-0890-1EEA-A6C2-BB606A4FC7FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-10-18
02BD2137-0890-1EEA-A6C2-BB606A4FC7FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2020-02-06
02BD2137-0890-1EEA-A6C2-BB606A4FE7FB,HT-6110,,ARS,309.4,260,49.4,2,EA,2020-11-09
02BD2137-0890-1EEA-A6C2-BB606A4FE7FB,HT-1082,,ARS,201.11,169,32.11,1,EA,2020-06-20
02BD2137-0890-1EEA-A6C2-BB606A5007FB,HT-1072,,USD,120.43,101.2,19.23,1,EA,2014-12-15
02BD2137-0890-1EEA-A6C2-BB606A5007FB,HT-6122,,USD,397.46,334,63.46,2,EA,2020-06-03
02BD2137-0890-1EEA-A6C2-BB606A5027FB,HT-6110,,ARS,464.1,390,74.1,3,EA,2020-07-25
02BD2137-0890-1EEA-A6C2-BB606A5027FB,HT-1082,,ARS,201.11,169,32.11,1,EA,2020-01-25
02BD2137-0890-1EEA-A6C2-BB606A5047FB,HT-1072,,USD,240.86,202.4,38.46,2,EA,2020-06-07
02BD2137-0890-1EEA-A6C2-BB606A5047FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-07-19
02BD2137-0890-1EEA-A6C2-BB606A5067FB,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2020-01-26
02BD2137-0890-1EEA-A6C2-BB606A5067FB,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB606A5087FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2014-12-16
02BD2137-0890-1EEA-A6C2-BB606A5087FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-10-06
02BD2137-0890-1EEA-A6C2-BB606A50A7FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2014-12-13
02BD2137-0890-1EEA-A6C2-BB606A50A7FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2020-07-16
02BD2137-0890-1EEA-A6C2-BB606A50C7FB,HT-1090,,EUR,46.41,39,7.41,1,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB606A50C7FB,HT-2002,,EUR,3048.74,2561.97,486.77,3,EA,2020-07-14
02BD2137-0890-1EEA-A6C2-BB606A50E7FB,HT-1073,,EUR,57.12,48,9.12,2,EA,2020-01-03
02BD2137-0890-1EEA-A6C2-BB606A50E7FB,HT-6121,,EUR,149.94,126,23.94,2,EA,2020-06-07
02BD2137-0890-1EEA-A6C2-BB606A5107FB,HT-6122,,USD,198.73,167,31.73,1,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB606A5107FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2020-01-31
02BD2137-0890-1EEA-A6C2-BB606A5127FB,HT-1072,,USD,120.43,101.2,19.23,1,EA,2020-11-16
02BD2137-0890-1EEA-A6C2-BB606A5127FB,HT-6122,,USD,397.46,334,63.46,2,EA,2020-08-11
02BD2137-0890-1EEA-A6C2-BB606A5147FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-01-07
02BD2137-0890-1EEA-A6C2-BB606A5147FB,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2020-08-06
02BD2137-0890-1EEA-A6C2-BB606A5167FB,HT-6110,,ARS,309.4,260,49.4,2,EA,2020-02-27
02BD2137-0890-1EEA-A6C2-BB606A5167FB,HT-1082,,ARS,201.11,169,32.11,1,EA,2020-12-04
02BD2137-0890-1EEA-A6C2-BB606A5187FB,HT-1071,,ZAR,97.22,81.7,15.52,1,EA,2020-11-02
02BD2137-0890-1EEA-A6C2-BB606A5187FB,HT-6123,,ZAR,711.62,598,113.62,2,EA,2020-04-13
02BD2137-0890-1EEA-A6C2-BB606A51A7FB,HT-1073,,EUR,85.68,72,13.68,3,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB606A51A7FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2020-01-04
02BD2137-0890-1EEA-A6C2-BB606A51C7FB,HT-1085,,DKK,5351.43,4497,854.43,3,EA,2020-03-01
02BD2137-0890-1EEA-A6C2-BB606A51C7FB,HT-6101,,DKK,808.01,679,129.01,1,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB606A51E7FB,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB606A51E7FB,HT-1090,,EUR,92.82,78,14.82,2,EA,2020-11-27
02BD2137-0890-1EEA-A6C2-BB606A5207FB,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2020-03-08
02BD2137-0890-1EEA-A6C2-BB606A5207FB,HT-6123,,ZAR,355.81,299,56.81,1,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB606A5227FB,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2014-12-29
02BD2137-0890-1EEA-A6C2-BB606A5227FB,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB606A5247FB,HT-6122,,USD,596.19,501,95.19,3,EA,2020-08-01
02BD2137-0890-1EEA-A6C2-BB606A5247FB,HT-1072,,USD,361.28,303.6,57.68,3,EA,2020-08-07
02BD2137-0890-1EEA-A6C2-BB606A5267FB,HT-6121,,EUR,224.91,189,35.91,3,EA,2020-03-25
02BD2137-0890-1EEA-A6C2-BB606A5267FB,HT-1073,,EUR,85.68,72,13.68,3,EA,2020-09-27
02BD2137-0890-1EEA-A6C2-BB606A5287FB,HT-1000,,EUR,1137.64,956,181.64,1,EA,2020-05-26
02BD2137-0890-1EEA-A6C2-BB606A5287FB,HT-1091,,EUR,61.88,52,9.88,2,EA,2020-06-07
02BD2137-0890-1EEA-A6C2-BB606A52A7FB,HT-1100,,USD,213.96,179.8,34.16,2,EA,2020-09-24
02BD2137-0890-1EEA-A6C2-BB606A52A7FB,HT-2026,,USD,35.69,29.99,5.7,1,EA,2014-12-14
02BD2137-0890-1EEA-A6C2-BB606A52C7FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB606A52C7FB,HT-1010,,EUR,2378.81,1999,379.81,1,EA,2020-12-23
02BD2137-0890-1EEA-A6C2-BB606A52E7FB,HT-1104,,JPY,196.35,165,31.35,3,EA,2020-05-01
02BD2137-0890-1EEA-A6C2-BB606A52E7FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-11-14
02BD2137-0890-1EEA-A6C2-BB606A5307FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-06-06
02BD2137-0890-1EEA-A6C2-BB606A5307FB,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-10-23
02BD2137-0890-1EEA-A6C2-BB606A5327FB,HT-1601,,MXN,1071,900,171,1,EA,2020-11-02
02BD2137-0890-1EEA-A6C2-BB606A5327FB,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-07-29
02BD2137-0890-1EEA-A6C2-BB606A5347FB,HT-1003,,EUR,5890.5,4950,940.5,3,EA,2020-08-03
02BD2137-0890-1EEA-A6C2-BB606A5347FB,HT-1101,,EUR,95.08,79.9,15.18,1,EA,2020-12-08
02BD2137-0890-1EEA-A6C2-BB606A5367FB,HT-1007,,USD,1187.62,998,189.62,2,EA,2020-11-05
02BD2137-0890-1EEA-A6C2-BB606A5367FB,HT-1102,,USD,246.33,207,39.33,3,EA,2020-09-19
02BD2137-0890-1EEA-A6C2-BB606A5387FB,HT-1600,,ARS,1428,1200,228,2,EA,2020-08-15
02BD2137-0890-1EEA-A6C2-BB606A5387FB,HT-1022,,ARS,487.9,410,77.9,2,EA,2020-03-04
02BD2137-0890-1EEA-A6C2-BB606A53A7FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB606A53A7FB,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-07-15
02BD2137-0890-1EEA-A6C2-BB606A53C7FB,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-09-24
02BD2137-0890-1EEA-A6C2-BB606A53C7FB,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-04-04
02BD2137-0890-1EEA-A6C2-BB606A53E7FB,HT-1007,,USD,593.81,499,94.81,1,EA,2020-09-15
02BD2137-0890-1EEA-A6C2-BB606A53E7FB,HT-1102,,USD,246.33,207,39.33,3,EA,2014-12-13
02BD2137-0890-1EEA-A6C2-BB606A5407FB,HT-1103,,EUR,183.26,154,29.26,2,EA,2014-12-22
02BD2137-0890-1EEA-A6C2-BB606A5407FB,HT-2000,,EUR,594.98,499.98,95,2,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB606A5427FB,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-03-20
02BD2137-0890-1EEA-A6C2-BB606A5427FB,HT-1603,,JPY,6069,5100,969,3,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB606A5447FB,HT-1603,,JPY,2023,1700,323,1,EA,2014-12-20
02BD2137-0890-1EEA-A6C2-BB606A5447FB,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-01-02
02BD2137-0890-1EEA-A6C2-BB606A5467FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-03-09
02BD2137-0890-1EEA-A6C2-BB606A5467FB,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-05-30
02BD2137-0890-1EEA-A6C2-BB606A5487FB,HT-2001,,USD,1070.98,899.98,171,2,EA,2020-12-01
02BD2137-0890-1EEA-A6C2-BB606A5487FB,HT-1007,,USD,593.81,499,94.81,1,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB606A54A7FB,HT-2000,,EUR,297.49,249.99,47.5,1,EA,2020-09-02
02BD2137-0890-1EEA-A6C2-BB606A54A7FB,HT-1010,,EUR,4757.62,3998,759.62,2,EA,2020-10-26
02BD2137-0890-1EEA-A6C2-BB606A54C7FB,HT-1100,,USD,320.94,269.7,51.24,3,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB606A54C7FB,HT-2026,,USD,107.06,89.97,17.09,3,EA,2014-12-29
